Component,Explained_Variance,Explained_Variance_Ratio,Cumulative_Variance_Ratio
PC683,0.017481942363716273,1.8241003972245374e-05,0.9979185253183331
PC684,0.017428085247298015,1.8184808393168412e-05,0.9979367101267264
PC685,0.01719314537295312,1.7939667487655608e-05,0.997954649794214
PC686,0.017087480419126232,1.7829414587698463e-05,0.9979724792088017
PC687,0.01696707753618027,1.770378384138932e-05,0.9979901829926431
PC688,0.01691193518344939,1.7646247221357294e-05,0.9980078292398644
PC689,0.01678797137590448,1.751690093598488e-05,0.9980253461408004
PC690,0.01667323813385563,1.739718600497668e-05,0.9980427433268054
PC691,0.01658623807677776,1.7306408426963565e-05,0.9980600497352324
PC692,0.01633714963916925,1.7046504631073726e-05,0.9980770962398635
PC693,0.016283099131944753,1.6990107264209605e-05,0.9980940863471277
PC694,0.01614297142102423,1.6843895242779534e-05,0.9981109302423705
PC695,0.01607941840954632,1.677758277528034e-05,0.9981277078251458
PC696,0.015991234069274878,1.6685569492790647e-05,0.9981443933946386
PC697,0.015974046133910094,1.6667635261528424e-05,0.9981610610299001
PC698,0.015871012965559667,1.6560128418521443e-05,0.9981776211583187
PC699,0.015717354319057533,1.639979795163736e-05,0.9981940209562703
PC700,0.015678967547948473,1.635974443643213e-05,0.9982103807007068
PC701,0.015594276485428545,1.6271376108948907e-05,0.9982266520768157
PC702,0.015458938682290244,1.613016197191088e-05,0.9982427822387876
PC703,0.015358010350252062,1.602485135668762e-05,0.9982588070901443
PC704,0.015295395441591291,1.595951772419759e-05,0.9982747666078684
PC705,0.015215625602250477,1.5876284298185317e-05,0.9982906428921666
PC706,0.015144732624845768,1.5802313165256316e-05,0.9983064452053318
PC707,0.014946899730448996,1.55958904155725e-05,0.9983220410957474
PC708,0.014918906396971592,1.5566681618487255e-05,0.9983376077773659
PC709,0.014807165863107912,1.5450089338312565e-05,0.9983530578667043
PC710,0.014674069993635915,1.5311214479145483e-05,0.9983683690811834
PC711,0.014574701858091395,1.52075318037613e-05,0.9983835766129872
PC712,0.014428628156268814,1.505511561797656e-05,0.9983986317286051
PC713,0.014381813367242839,1.5006268142403421e-05,0.9984136379967475
PC714,0.014277422047934654,1.4897344177860403e-05,0.9984285353409253
PC715,0.014156932583565703,1.4771623090784324e-05,0.9984433069640162
PC716,0.014100183588495307,1.4712410068400239e-05,0.9984580193740846
PC717,0.013985655068048027,1.4592908747954852e-05,0.9984726122828326
PC718,0.013863590307038128,1.4465543965247754e-05,0.9984870778267978
PC719,0.013715960875815395,1.431150450067754e-05,0.9985013893312985
PC720,0.013623251031496343,1.4214769217875099e-05,0.9985156041005164
PC721,0.01355403663767411,1.414254955221207e-05,0.9985297466500687
PC722,0.013490953513778913,1.4076727374698078e-05,0.9985438233774434
PC723,0.013341869867425625,1.3921170553336434e-05,0.9985577445479967
PC724,0.013319952313884836,1.389830134504816e-05,0.9985716428493417
PC725,0.013181266145573517,1.375359345765043e-05,0.9985853964427994
PC726,0.013092512876207033,1.3660986543305264e-05,0.9985990574293427
PC727,0.013035288390509487,1.3601277384608739e-05,0.9986126587067273
PC728,0.01298074112397983,1.3544361689273437e-05,0.9986262030684167
PC729,0.012935654989028333,1.3497317925506638e-05,0.9986397003863422
PC730,0.012783531590507952,1.3338589366691515e-05,0.9986530389757089
PC731,0.012633852504358223,1.3182411251684913e-05,0.9986662213869606
PC732,0.012592830880656731,1.3139608479240134e-05,0.9986793609954399
PC733,0.012478856310340172,1.3020685161302976e-05,0.9986923816806011
PC734,0.01243761596667381,1.2977654172126612e-05,0.9987053593347732
PC735,0.01231687463314644,1.2851670279795627e-05,0.998718211005053
PC736,0.0122717675170684,1.2804604623906966e-05,0.9987310156096769
PC737,0.01222969712374676,1.276070754452483e-05,0.9987437763172214
PC738,0.012111728513688393,1.2637616766629284e-05,0.9987564139339881
PC739,0.01207383409506657,1.2598076981734372e-05,0.9987690120109698
PC740,0.0119859270434974,1.2506353027753738e-05,0.9987815183639975
PC741,0.011864282093852742,1.2379426284517405e-05,0.998793897790282
PC742,0.011737051762589611,1.2246671643775785e-05,0.9988061444619258
PC743,0.01166494344335228,1.2171432399172734e-05,0.998818315894325
PC744,0.011578977080387177,1.2081733398014799e-05,0.9988303976277231
PC745,0.01150732343304127,1.200696856704411e-05,0.9988424045962901
PC746,0.011335425396640522,1.1827606760468479e-05,0.9988542322030506
PC747,0.011308171000524418,1.1799168985221785e-05,0.9988660313720358
PC748,0.011242900040797055,1.1731063976585548e-05,0.9988777624360123
PC749,0.01120089918334596,1.1687239452304239e-05,0.9988894496754647
PC750,0.011142736875910875,1.1626551751882556e-05,0.9989010762272166
PC751,0.011038480784950176,1.1517768887268385e-05,0.9989125939961039
PC752,0.01095108854494636,1.1426582097843794e-05,0.9989240205782017
PC753,0.010928813618478124,1.1403339999584057e-05,0.9989354239182013
PC754,0.010828224899115795,1.1298383742934936e-05,0.9989467223019443
PC755,0.010756068465269358,1.1223094294598367e-05,0.9989579453962388
PC756,0.010704745273090318,1.1169542662123634e-05,0.998969114938901
PC757,0.01060682585212019,1.106737160414193e-05,0.9989801823105051
PC758,0.01046138361578291,1.0915614301917499e-05,0.998991097924807
PC759,0.010431448505774236,1.0884379416844823e-05,0.9990019823042239
PC760,0.010371099404113392,1.0821409972133595e-05,0.999012803714196
PC761,0.010269825782496174,1.0715739074943276e-05,0.999023519453271
PC762,0.010199519408727428,1.0642380015834856e-05,0.9990341618332867
PC763,0.010084513790614558,1.052238088226138e-05,0.999044684214169
PC764,0.01005620068982609,1.0492838433647607e-05,0.9990551770526027
PC765,0.009971945686852078,1.0404925099307807e-05,0.999065581977702
PC766,0.009960755288975871,1.0393248817126798e-05,0.9990759752265191
PC767,0.009943482761124355,1.0375226320393016e-05,0.9990863504528396
PC768,0.009902035831383852,1.0331979775226328e-05,0.9990966824326147
PC769,0.009749835222619277,1.0173170653717327e-05,0.9991068556032685
PC770,0.009664706678784652,1.0084345849589055e-05,0.9991169399491181
PC771,0.009606859523342203,1.002398698498149e-05,0.9991269639361031
PC772,0.00953557527775434,9.949607595101708e-06,0.9991369135436983
PC773,0.00946815116800457,9.879255947202256e-06,0.9991467927996455
PC774,0.009437959379339077,9.84775323854904e-06,0.999156640552884
PC775,0.009351340509094782,9.757373398407427e-06,0.9991663979262824
PC776,0.00928334737566044,9.686428019955921e-06,0.9991760843543023
PC777,0.009188157290676811,9.58710480505341e-06,0.9991856714591073
PC778,0.009126050930060301,9.522301801637795e-06,0.9991951937609089
PC779,0.008982562156083262,9.372582780625567e-06,0.9992045663436896
PC780,0.008922886438042791,9.310315957684765e-06,0.9992138766596472
PC781,0.008821426306048782,9.20445045188328e-06,0.9992230811100992
PC782,0.008792207692445087,9.173963173312066e-06,0.9992322550732725
PC783,0.008711998220375446,9.090271025826745e-06,0.9992413453442983
PC784,0.008645171473755462,9.020542678416256e-06,0.9992503658869767
PC785,0.008638850596685487,9.013947350429088e-06,0.9992593798343271
PC786,0.008519681631982022,8.889604098786986e-06,0.999268269438426
PC787,0.008445379389076363,8.81207567089319e-06,0.9992770815140969
PC788,0.008339482960627602,8.701581245743409e-06,0.9992857830953427
PC789,0.008311470320319082,8.672352303529222e-06,0.9992944554476462
PC790,0.008257561631177471,8.616102912454029e-06,0.9993030715505586
PC791,0.008204001113322952,8.560216810176999e-06,0.9993116317673688
PC792,0.008153682312355364,8.507713179331412e-06,0.9993201394805481
PC793,0.008113640602830171,8.46593286869382e-06,0.9993286054134168
PC794,0.008056809852087598,8.406634540826515e-06,0.9993370120479577
PC795,0.007981722192023599,8.328286593155851e-06,0.9993453403345508
PC796,0.007964174759490447,8.30997725544723e-06,0.9993536503118062
PC797,0.007883057562222852,8.225337969560632e-06,0.9993618756497757
PC798,0.0078211581028289,8.160750850967427e-06,0.9993700364006267
PC799,0.00767551166903848,8.008780485087004e-06,0.9993780451811118
PC800,0.007655727977238943,7.988137790288396e-06,0.9993860333189021
PC801,0.0076082146566396275,7.938561453073975e-06,0.9993939718803552
PC802,0.007493591042333526,7.818960909817965e-06,0.999401790841265
PC803,0.0074305670366521795,7.753200417416028e-06,0.9994095440416825
PC804,0.007400782672930382,7.722122823996677e-06,0.9994172661645064
PC805,0.00732220839437489,7.64013686972298e-06,0.9994249063013761
PC806,0.007301330405380998,7.618352363616811e-06,0.9994325246537398
PC807,0.007236550234105965,7.550759453345974e-06,0.9994400754131931
PC808,0.00712955829293133,7.439121948579033e-06,0.9994475145351417
PC809,0.007046551232314762,7.352510741944821e-06,0.9994548670458836
PC810,0.0070031471501994106,7.3072220653318014e-06,0.9994621742679489
PC811,0.006942506575259593,7.243948491644002e-06,0.9994694182164405
PC812,0.006901700556738347,7.201370685903008e-06,0.9994766195871264
PC813,0.006843310663558671,7.140445518020059e-06,0.9994837600326444
PC814,0.00679200077149164,7.086907763144906e-06,0.9994908469404076
PC815,0.006713259324499589,7.0047473820225296e-06,0.9994978516877896
PC816,0.006641979309512654,6.9303724064353205e-06,0.999504782060196
PC817,0.006630565949518815,6.918463481176742e-06,0.9995117005236772
PC818,0.00659735981456615,6.883815544066982e-06,0.9995185843392212
PC819,0.006510837157717301,6.79353609488262e-06,0.9995253778753161
PC820,0.0064873495004411225,6.769028609343556e-06,0.9995321469039254
PC821,0.006413974021645075,6.692467185427525e-06,0.9995388393711109
PC822,0.00636890543371465,6.64544173056911e-06,0.9995454848128414
PC823,0.006304820192031513,6.578573923560969e-06,0.999552063386765
PC824,0.006290141525021101,6.563257912463718e-06,0.9995586266446775
PC825,0.006198311967581207,6.467441138378749e-06,0.999565094085816
PC826,0.006145833577222804,6.412684149305758e-06,0.9995715067699653
PC827,0.006091188567862036,6.35566646716982e-06,0.9995778624364324
PC828,0.0059713454699423475,6.230619811614178e-06,0.9995840930562441
PC829,0.00594262982317221,6.200657338571889e-06,0.9995902937135827
PC830,0.005883608192482268,6.139073003292411e-06,0.9995964327865859
PC831,0.005862443179300755,6.116989010479467e-06,0.9996025497755964
PC832,0.005799672712370109,6.051493065418005e-06,0.9996086012686618
PC833,0.005777133930369237,6.02797565508374e-06,0.9996146292443169
PC834,0.005715761713246671,5.963938671490788e-06,0.9996205931829883
PC835,0.0056556030420933006,5.901167925732514e-06,0.9996264943509141
PC836,0.005620968827673979,5.86502990229928e-06,0.9996323593808164
PC837,0.005531179999199844,5.771342465126435e-06,0.9996381307232816
PC838,0.005506707011123062,5.745806865967395e-06,0.9996438765301475
PC839,0.005493236686606337,5.731751663295695e-06,0.9996496082818108
PC840,0.005403570995555082,5.63819271014214e-06,0.999655246474521
PC841,0.005368996867923756,5.602117382450357e-06,0.9996608485919034
PC842,0.005318314637672394,5.549234542311487e-06,0.9996663978264457
PC843,0.005286579076108941,5.5161210305233536e-06,0.9996719139474762
PC844,0.005261322656344776,5.489767983267059e-06,0.9996774037154595
PC845,0.005175338700579144,5.400050625433553e-06,0.999682803766085
PC846,0.005126504352462843,5.349095902014473e-06,0.999688152861987
PC847,0.005113790616417089,5.3358301386978066e-06,0.9996934886921257
PC848,0.005053052021739791,5.2724542892797974e-06,0.999698761146415
PC849,0.005003907692640264,5.221176125579957e-06,0.9997039823225405
PC850,0.004971757944006522,5.1876304428215044e-06,0.9997091699529833
PC851,0.004912098499477066,5.125380599983536e-06,0.9997142953335832
PC852,0.004860057018728071,5.071079491027006e-06,0.9997193664130742
PC853,0.004817896050308482,5.027087903798597e-06,0.9997243935009781
PC854,0.004762209059302079,4.968982997431988e-06,0.9997293624839755
PC855,0.004737245876672482,4.942935919594033e-06,0.999734305419895
PC856,0.00471808564327641,4.922943753608387e-06,0.9997392283636487
PC857,0.004663167032379396,4.86564059022525e-06,0.9997440940042389
PC858,0.0045508318524404455,4.748427844589947e-06,0.9997488424320835
PC859,0.004519233067114186,4.715457047829358e-06,0.9997535578891313
PC860,0.004445323122194837,4.638337951403296e-06,0.9997581962270827
PC861,0.004410076669621673,4.601561106587182e-06,0.9997627977881893
PC862,0.004375604718205932,4.565592391576964e-06,0.9997673633805809
PC863,0.0043077884971440255,4.494831606989298e-06,0.999771858212188
PC864,0.00427177277131249,4.457252087260423e-06,0.9997763154642753
PC865,0.004219418705141994,4.402624820500793e-06,0.9997807180890957
PC866,0.004134756248397692,4.314286340848891e-06,0.9997850323754366
PC867,0.0040933899129498375,4.271123889359081e-06,0.9997893034993259
PC868,0.004050734823579358,4.22661672657045e-06,0.9997935301160525
PC869,0.004004022653563085,4.1778763256990045e-06,0.9997977079923782
PC870,0.003952169783935598,4.123772017312173e-06,0.9998018317643955
PC871,0.003928275903338684,4.098840670336378e-06,0.9998059306050658
PC872,0.0038264528866067894,3.9925965234315445e-06,0.9998099232015892
PC873,0.003811768121338868,3.977274149291952e-06,0.9998139004757385
PC874,0.0037582760596464085,3.921459475526587e-06,0.999817821935214
PC875,0.003729717966598562,3.891661397150198e-06,0.9998217135966111
PC876,0.0036881705166097634,3.848309967170925e-06,0.9998255619065782
PC877,0.0036617884141173307,3.820782360321044e-06,0.9998293826889385
PC878,0.0035887535492066663,3.7445763396609567e-06,0.9998331272652782
PC879,0.0035358116306148475,3.6893356960734342e-06,0.9998368166009742
PC880,0.003514496391202873,3.6670949542443014e-06,0.9998404836959285
PC881,0.0034660351130459174,3.616529499389822e-06,0.9998441002254279
PC882,0.003416557467409623,3.5649035466317243e-06,0.9998476651289745
PC883,0.0034005109947853706,3.5481603401395774e-06,0.9998512132893146
PC884,0.003355858996093631,3.501569562721434e-06,0.9998547148588773
PC885,0.0033277365790781058,3.4722260773228077e-06,0.9998581870849547
PC886,0.003286651719409606,3.429357323220993e-06,0.9998616164422779
PC887,0.00325329965498399,3.3945571204167025e-06,0.9998650109993983
PC888,0.003217244177978434,3.356936123527674e-06,0.9998683679355218
PC889,0.003158170581290886,3.2952975658998408e-06,0.9998716632330877
PC890,0.0031207492712070125,3.2562514317984435e-06,0.9998749194845196
PC891,0.003091109269490435,3.2253244685468314e-06,0.9998781448089881
PC892,0.003068118085099203,3.2013350126224423e-06,0.9998813461440007
PC893,0.003021525525038661,3.1527194151413877e-06,0.9998844988634158
PC894,0.002996883956582004,3.1270079158841223e-06,0.9998876258713317
PC895,0.0029634161550434537,3.092086950690113e-06,0.9998907179582824
PC896,0.002915166198074715,3.0417419925375147e-06,0.9998937597002749
PC897,0.0028875151077433917,3.0128902987110077e-06,0.9998967725905736
PC898,0.0028494498263214457,2.9731722321955e-06,0.9998997457628058
PC899,0.0027759794841103933,2.8965118259184744e-06,0.9999026422746318
PC900,0.002754592468960103,2.8741961918662417e-06,0.9999055164708236
PC901,0.0026763474341712314,2.792553777041984e-06,0.9999083090246006
PC902,0.002633643849341084,2.7479960131328347e-06,0.9999110570206138
PC903,0.0026113325105515455,2.7247159215378197e-06,0.9999137817365353
PC904,0.0025573132531287457,2.6683511613340473e-06,0.9999164500876967
PC905,0.0025381235331246262,2.6483282284391345e-06,0.9999190984159252
PC906,0.0025118567257107777,2.620920922751601e-06,0.9999217193368479
PC907,0.0024924396799795153,2.6006607937027637e-06,0.9999243199976416
PC908,0.0024434553764188733,2.549549603811082e-06,0.9999268695472454
PC909,0.0023606927966866383,2.4631934933606607e-06,0.9999293327407388
PC910,0.002327825710605147,2.428899326540106e-06,0.9999317616400654
PC911,0.0023124983898408966,2.4129064973036448e-06,0.9999341745465626
PC912,0.0023064242479742337,2.4065686177012187e-06,0.9999365811151804
PC913,0.0022502140772198854,2.3479178152515594e-06,0.9999389290329956
PC914,0.002225752370453099,2.3223939872342015e-06,0.9999412514269829
PC915,0.0021744413861349053,2.2688550926826113e-06,0.9999435202820756
PC916,0.0021370051525215717,2.2297933870758e-06,0.9999457500754626
PC917,0.002102444054405713,2.1937316546378193e-06,0.9999479438071173
PC918,0.002059104163993617,2.148509956915915e-06,0.9999500923170742
PC919,0.0020284432280528427,2.116517730728897e-06,0.999952208834805
PC920,0.001966109890003048,2.0514778945760504e-06,0.9999542603126995
PC921,0.0019569536543638587,2.0419240974526874e-06,0.999956302236797
PC922,0.0019294623312080996,2.013239107852946e-06,0.9999583154759049
PC923,0.0018777560663169506,1.959287769743802e-06,0.9999602747636746
PC924,0.0018734052099589266,1.954748000280078e-06,0.9999622295116748
PC925,0.001833405906696315,1.913011937174488e-06,0.999964142523612
PC926,0.0018000054089454618,1.8781611980819718e-06,0.9999660206848101
PC927,0.0017267348863807994,1.801709287570903e-06,0.9999678223940976
PC928,0.0017040110445271399,1.7779987821308674e-06,0.9999696003928797
PC929,0.0016561564338558282,1.7280663361140342e-06,0.9999713284592159
PC930,0.001626570347211314,1.6971956289135643e-06,0.9999730256548448
PC931,0.0015860591759543148,1.6549254726320199e-06,0.9999746805803175
PC932,0.0015765016860573408,1.6449529988903586e-06,0.9999763255333164
PC933,0.0015106823219673557,1.576275774309871e-06,0.9999779018090907
PC934,0.0014645260469455057,1.5281154052558547e-06,0.999979429924496
PC935,0.0014184725514617496,1.480062278402026e-06,0.9999809099867744
PC936,0.0013603789438400593,1.4194462607226237e-06,0.9999823294330351
PC937,0.0013276767424029521,1.3853241377968832e-06,0.999983714757173
PC938,0.0012938025281179644,1.3499791135156223e-06,0.9999850647362865
PC939,0.0012439136199509304,1.2979240413095382e-06,0.9999863626603278
PC940,0.0012031098208481756,1.2553485513536366e-06,0.9999876180088791
PC941,0.0011584701656023365,1.2087706533307582e-06,0.9999888267795325
PC942,0.0011111014356922518,1.15934518489749e-06,0.9999899861247173
PC943,0.0010926055442573156,1.1400462064364278e-06,0.9999911261709238
PC944,0.0010683690793097725,1.1147574001823304e-06,0.999992240928324
PC945,0.0010199445658718943,1.0642303063619265e-06,0.9999933051586303
PC946,0.0008999691956938473,9.390456353192206e-07,0.9999942442042656
PC947,0.0008776333917471058,9.157400162959352e-07,0.9999951599442819
PC948,0.0008355567362665517,8.718364028534967e-07,0.9999960317806847
PC949,0.0007685604542530872,8.019311588647224e-07,0.9999968337118436
PC950,0.0006108223001853284,6.373440532066877e-07,0.9999974710558968
PC951,0.0005009091876765605,5.226585405696306e-07,0.9999979937144373
PC952,0.0004205323241275564,4.387917335083621e-07,0.9999984325061708
PC953,0.0003589053130421021,3.7448889286174556e-07,0.9999988069950637
PC954,0.0003499100359117935,3.651030430258623e-07,0.9999991720981067
PC955,0.0002845034689371676,2.968565391092654e-07,0.9999994689546459
PC956,0.00026764153156006446,2.792624605866254e-07,0.9999997482171065
PC957,0.0002197077316394712,2.2924738694291574e-07,0.9999999774644934
PC958,2.159773830045446e-05,2.2535506749397486e-08,1.0000000000000002
