Component,Explained_Variance,Explained_Variance_Ratio,Cumulative_Variance_Ratio
PC98,1.3063485386771474,0.0013624982825623142,0.887583749982955
PC99,1.2838021023321389,0.0013389827506131743,0.8889227327335681
PC100,1.2647767002408465,0.0013191395947424656,0.8902418723283106
PC101,1.2545407014344272,0.0013084636301119398,0.8915503359584226
PC102,1.233213076619674,0.0012862192969030854,0.8928365552553257
PC103,1.2118534071390368,0.0012639415416778703,0.8941004967970035
PC104,1.2055904768380699,0.0012574094168074923,0.8953579062138111
PC105,1.1763143843079218,0.0012268749731950282,0.8965847811870061
PC106,1.1514852098916133,0.0012009785860532646,0.8977857597730594
PC107,1.1142977482180674,0.0011621927251877057,0.8989479524982471
PC108,1.0964287986059083,0.0011435557286764888,0.9000915082269236
PC109,1.0943922180918757,0.001141431611436323,0.90123293983836
PC110,1.0640765154834693,0.001109812873009555,0.9023427527113695
PC111,1.0550565271400627,0.0011004051856560186,0.9034431578970256
PC112,1.0449083172185851,0.0010898207832704986,0.904532978680296
PC113,1.0337397045145882,0.0010781721189383833,0.9056111507992344
PC114,1.0052475008157489,0.0010484552574295894,0.906659606056664
PC115,0.989347658647291,0.0010318720049467007,0.9076914780616107
PC116,0.9693387574079417,0.001011003076963531,0.9087024811385742
PC117,0.9654534441715422,0.001006950764387615,0.9097094319029618
PC118,0.9516968456850736,0.0009926028769312604,0.9107020347798931
PC119,0.9467515657678217,0.0009874450379667307,0.9116894798178599
PC120,0.9276031001329302,0.0009674735290096628,0.9126569533468695
PC121,0.9010847532061568,0.0009398153649941787,0.9135967687118637
PC122,0.8941649102463788,0.0009325980919088154,0.9145293668037725
PC123,0.879731479114469,0.0009175442800458477,0.9154469110838184
PC124,0.8764611986477057,0.0009141334357056579,0.916361044519524
PC125,0.8588167694489518,0.0008957306099908309,0.9172567751295149
PC126,0.8257499505697835,0.000861242506243045,0.918118017635758
PC127,0.819775690318044,0.0008550114590978336,0.9189730290948558
PC128,0.8165743572328346,0.0008516725256498545,0.9198247016205057
PC129,0.8045633239951959,0.0008391452316899643,0.9206638468521956
PC130,0.7901196053731966,0.000824080690157874,0.9214879275423534
PC131,0.7831474913833889,0.0008168088993182247,0.9223047364416717
PC132,0.7630991976463516,0.0007958988856608596,0.9231006353273326
PC133,0.7477621085675457,0.0007799025746376628,0.9238805379019702
PC134,0.7308966968275752,0.0007623122502716361,0.9246428501522419
PC135,0.7222155829282132,0.0007532580029337962,0.9253961081551757
PC136,0.7116808157943515,0.0007422704282536,0.9261383785834293
PC137,0.7071660579578848,0.0007375616161592413,0.9268759401995885
PC138,0.6986875873756848,0.0007287187221956591,0.9276046589217842
PC139,0.6932879996832666,0.0007230870483049268,0.9283277459700892
PC140,0.6831117763889066,0.0007124734284699198,0.9290402193985591
PC141,0.6703089197222238,0.0006991202767620984,0.9297393396753212
PC142,0.6613223496918671,0.000689747444114476,0.9304290871194356
PC143,0.658490322531259,0.0006867936901749603,0.9311158808096106
PC144,0.64933918783946,0.0006772492195134792,0.9317931300291241
PC145,0.6416406653871121,0.0006692197975720628,0.9324623498266962
PC146,0.6344952410023591,0.0006617672470741204,0.9331241170737703
PC147,0.6268482897963931,0.0006537916130250961,0.9337779086867954
PC148,0.6189694651096018,0.0006455741390611928,0.9344234828258566
PC149,0.608715272212658,0.0006348791983179693,0.9350583620241746
PC150,0.605305940225716,0.0006313233257163151,0.9356896853498909
PC151,0.5888033766563336,0.0006141114455362158,0.9363037967954272
PC152,0.5863646072329437,0.0006115678524195586,0.9369153646478467
PC153,0.5817537869736609,0.0006067588489273987,0.9375221234967741
PC154,0.5743715733760225,0.0005990593314935018,0.9381211828282676
PC155,0.565260518366149,0.0005895566632271492,0.9387107394914948
PC156,0.5587668602936255,0.0005827838933962743,0.939293523384891
PC157,0.5497190734755849,0.0005733472127283006,0.9398668705976193
PC158,0.5453876760014065,0.0005688296422293594,0.9404357002398487
PC159,0.5390043828333779,0.000562171981030199,0.9409978722208788
PC160,0.5288837657356019,0.0005516163574688529,0.9415494885783476
PC161,0.5248144259349949,0.0005473721084607711,0.9420968606868084
PC162,0.5182515271699328,0.0005405271218195472,0.9426373878086279
PC163,0.5099509658198499,0.0005318697840196034,0.9431692575926476
PC164,0.5038561197520409,0.0005255129680137613,0.9436947705606613
PC165,0.4997447900979765,0.0005212249243356302,0.9442159954849969
PC166,0.4903961099018556,0.0005114744172279807,0.9447274699022249
PC167,0.4839458297212879,0.0005047468897666121,0.9452322167919915
PC168,0.48059634233191173,0.0005012534340154307,0.945733470226007
PC169,0.47840335239010534,0.0004989661845250203,0.946232436410532
PC170,0.4737329442993857,0.0004940950319848916,0.946726531442517
PC171,0.46912453292877104,0.0004892885409207522,0.9472158199834377
PC172,0.46327826217550844,0.0004831909845451921,0.9476990109679829
PC173,0.4598885932278531,0.000479655620143658,0.9481786665881266
PC174,0.4520762359304944,0.00047150747048430817,0.9486501740586109
PC175,0.44490236079426915,0.0004640252463587917,0.9491141993049697
PC176,0.4392316886165585,0.00045811083617318485,0.9495723101411429
PC177,0.4383022036207293,0.00045714139986044775,0.9500294515410033
PC178,0.42950735525992617,0.0004479685295029514,0.9504774200705062
PC179,0.42553905168125633,0.0004438296594766576,0.9509212497299828
PC180,0.4172453499579276,0.0004351794761453681,0.9513564292061282
PC181,0.4152426277517506,0.00043309067251787,0.951789519878646
PC182,0.4063900899016224,0.0004238576330494511,0.9522133775116954
PC183,0.40091803921143254,0.0004181503815413448,0.9526315278932368
PC184,0.39745485778383594,0.0004145383449312068,0.953046066238168
PC185,0.39114999023350444,0.0004079624802559124,0.9534540287184239
PC186,0.38739654950185637,0.00040404770835610336,0.95385807642678
PC187,0.38072337351539365,0.0003970877045350721,0.9542551641313151
PC188,0.37754225954249576,0.00039376985926148426,0.9546489339905766
PC189,0.3765947119958629,0.00039278158402963784,0.9550417155746063
PC190,0.3711652666013075,0.00038711876908682124,0.9554288343436931
PC191,0.3692262142814745,0.00038509637201793005,0.955813930715711
PC192,0.3663044684930536,0.0003820490431459291,0.956195979758857
PC193,0.3632379516703745,0.00037885072066104334,0.956574830479518
PC194,0.36118723704110123,0.0003767118617901637,0.9569515423413081
PC195,0.3531248233480719,0.0003683029077592715,0.9573198452490673
PC196,0.35042011327914874,0.0003654819432810868,0.9576853271923484
PC197,0.34963790297963593,0.0003646661118562145,0.9580499933042047
PC198,0.3436929157109628,0.00035846559591150014,0.9584084589001162
PC199,0.3399842697716316,0.0003545975441830638,0.9587630564442993
PC200,0.3387595352343981,0.0003533201678518856,0.9591163766121511
PC201,0.3311260444818185,0.00034535857281624754,0.9594617351849674
PC202,0.3304391203199719,0.0003446421231375773,0.9598063773081049
PC203,0.32741436579250965,0.00034148735798354484,0.9601478646660885
PC204,0.32552219342601874,0.0003395138558718753,0.9604873785219603
PC205,0.3198907934207163,0.00033364040586333807,0.9608210189278237
PC206,0.31880445953017145,0.00033250737894415503,0.9611535263067679
PC207,0.3143452604852002,0.00032785651368079334,0.9614813828204487
PC208,0.3124652392014581,0.000325895684932232,0.961807278505381
PC209,0.3113272369959799,0.0003247087688798849,0.9621319872742609
PC210,0.3072361768421394,0.00032044186592984115,0.9624524291401907
PC211,0.3023286832599252,0.00031532343744044016,0.9627677525776311
PC212,0.2989515581527756,0.00031180115604136663,0.9630795537336725
PC213,0.2973770993089261,0.00031015902348087687,0.9633897127571533
PC214,0.29646681671492814,0.00030920961493158993,0.963698922372085
PC215,0.29045131431562127,0.00030293555296026894,0.9640018579250452
PC216,0.2895441242670699,0.0003019893698808585,0.9643038472949261
PC217,0.2863049600470092,0.00029861097923234207,0.9646024582741585
PC218,0.2802450391833046,0.00029229058959297216,0.9648947488637515
PC219,0.27778328498068194,0.00028972302376053323,0.965184471887512
PC220,0.2748038940384869,0.0002866155720188004,0.9654710874595308
PC221,0.27333744856088554,0.0002850860954774737,0.9657561735550083
PC222,0.27063933161677284,0.0002822720075111577,0.9660384455625195
PC223,0.2661560157259563,0.0002775959888066797,0.9663160415513262
PC224,0.2624723110600608,0.00027375395038266775,0.9665897955017089
PC225,0.26173805956881063,0.0002729881391415037,0.9668627836408503
PC226,0.25967265128475553,0.0002708339550501243,0.9671336175959004
PC227,0.2553828513128933,0.000266359770005973,0.9673999773659064
PC228,0.2527814940467562,0.00026364660066218376,0.9676636239665686
PC229,0.2520035022164063,0.0002628351690255911,0.9679264591355942
PC230,0.25039735280835185,0.0002611599837704916,0.9681876191193647
PC231,0.24821822007968977,0.0002588871871068355,0.9684465063064716
PC232,0.24463631774568328,0.00025515132670366034,0.9687016576331752
PC233,0.24015297499856392,0.00025047527998853627,0.9689521329131637
PC234,0.23827053406913548,0.0002485119275925758,0.9692006448407563
PC235,0.2345634537935703,0.00024464550882359024,0.9694452903495799
PC236,0.23322640870427658,0.0002432509945849049,0.9696885413441648
PC237,0.23150289375275732,0.00024145339915620452,0.969929994743321
PC238,0.22957481693518567,0.0002394424493408897,0.9701694371926619
PC239,0.22778013438563746,0.00023757062737369853,0.9704070078200356
PC240,0.22471450616397406,0.0002343732316838617,0.9706413810517195
PC241,0.22367427420463537,0.00023328828825865559,0.9708746693399781
PC242,0.22144745915889932,0.0002309657597866816,0.9711056350997648
PC243,0.2188625205567736,0.00022826971481732617,0.9713339048145821
PC244,0.21746319257329583,0.00022681024062817866,0.9715607150552104
PC245,0.21533150416176702,0.00022458692754313698,0.9717853019827535
PC246,0.21511634863744597,0.0002243625241594366,0.972009664506913
PC247,0.21212694782746186,0.00022124463230370085,0.9722309091392166
PC248,0.2112566270158899,0.00022033690318246205,0.9724512460423991
PC249,0.21021564397680106,0.00021925117639444013,0.9726704972187935
PC250,0.2069831195681467,0.00021587971095108127,0.9728863769297446
PC251,0.20370196012129743,0.00021245752002822674,0.9730988344497727
PC252,0.20272219400585878,0.00021143564140236652,0.9733102700911751
PC253,0.201920609391319,0.0002105996029116397,0.9735208696940867
PC254,0.2002254996110636,0.00020883163357116695,0.9737297013276579
PC255,0.19875774033498955,0.00020730078676140906,0.9739370021144194
PC256,0.19717299769540947,0.00020564792838494728,0.9741426500428043
PC257,0.19535590335240735,0.00020375273131594673,0.9743464027741202
PC258,0.19389837661938805,0.00020223255686653186,0.9745486353309868
PC259,0.1905482778751398,0.0001987384634830964,0.9747473737944699
PC260,0.18958676320733606,0.0001977356207923795,0.9749451094152622
PC261,0.1872221558778528,0.0001952693774201339,0.9751403787926823
PC262,0.18632575082306504,0.00019433444289732634,0.9753347132355796
PC263,0.18309928469460862,0.00019096929613242168,0.975525682531712
PC264,0.1826686740690633,0.00019052017691164106,0.9757162027086237
PC265,0.1805707593053164,0.00018833208914031642,0.975904534797764
PC266,0.1801922537010858,0.0001879373145296856,0.9760924721122937
PC267,0.17878627301642916,0.00018647090169157709,0.9762789430139852
PC268,0.17658030810110636,0.00018417011953464704,0.9764631131335199
PC269,0.1748264007773627,0.00018234082540247455,0.9766454539589223
PC270,0.17353266545484627,0.00018099148247994654,0.9768264454414023
PC271,0.17288656836873503,0.00018031761471485033,0.9770067630561171
PC272,0.17068063695168006,0.0001780168674960176,0.9771847799236131
PC273,0.16923219676202833,0.00017650617014966226,0.9773612860937627
PC274,0.16768022761153215,0.00017488749393919088,0.977536173587702
PC275,0.16659366000148565,0.00017375422325472612,0.9777099278109567
PC276,0.1653244771817297,0.00017243048815572553,0.9778823582991124
PC277,0.1639460573036208,0.00017099282074846915,0.9780533511198609
PC278,0.16195433208865706,0.00016891548678714199,0.978222266606648
PC279,0.1609036396996923,0.00016781963331995365,0.9783900862399679
PC280,0.16013927231255626,0.00016702241173521937,0.9785571086517032
PC281,0.15845719203925798,0.0001652680319386747,0.9787223766836419
PC282,0.15742775354315997,0.0001641943459035853,0.9788865710295455
PC283,0.155932666827503,0.0001626349970605674,0.9790492060266061
PC284,0.1547919685804424,0.00016144526908481926,0.9792106512956908
PC285,0.15355911426539426,0.000160159423969852,0.9793708107196607
PC286,0.15201866895008367,0.00015855276691444074,0.9795293634865752
PC287,0.1511192421192616,0.00015761468073299445,0.9796869781673081
PC288,0.15101552594957965,0.00015750650661339183,0.9798444846739215
PC289,0.14892744050467788,0.00015532867064673396,0.9799998133445682
PC290,0.14715439844260722,0.00015347941932294232,0.9801532927638912
PC291,0.1462089303732427,0.00015249331294888755,0.98030578607684
